latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,bedrooms,beds,baths,month,neighborhood_avgprice,last_review_month,last_review_year,neighgroup_Bronx,neighgroup_Brooklyn,neighgroup_Manhattan,neighgroup_Queens,neighgroup_Staten Island,roomtype_Entire home/apt,roomtype_Hotel room,roomtype_Private room,roomtype_Shared room,license_Exempt,license_Has License,license_No License,ratings_3.0,ratings_4.0,ratings_4.2,ratings_4.4,ratings_4.6,ratings_4.8,ratings_5,ratings_New,ratings_No rating,ratings_less3
40.69052,-73.93578,45.0,30,53,4.14,9,42,49,1,2,2.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.64359,-73.98116,59.0,30,18,0.56,3,324,7,1,2,1.0,12,170.0,12,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.688014,-73.942952,45.0,30,11,0.39,19,222,2,1,1,1.0,8,266.0,8,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.68078,-73.95052,56.0,30,45,0.84,4,365,4,1,1,1.0,12,266.0,12,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.6806856,-73.9352588,101.0,2,37,3.3,1,202,37,1,1,1.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40.68826,-73.98558,105.0,30,22,0.22,17,345,3,0,1,1.0,7,224.0,7,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.68435,-73.85178,143.0,30,31,0.72,1,332,9,3,3,1.0,9,108.0,9,2023,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.66686,-73.98871,300.0,30,61,2.88,1,188,14,1,2,1.0,11,190.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68474954240061,-73.92566833471203,200.0,30,1,0.06,1,83,0,2,2,1.0,10,266.0,10,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.66578,-73.87536,98.0,30,4,0.06,2,364,1,0,1,1.0,9,130.0,9,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.7055,-73.91841,82.0,30,1,0.04,1,267,0,1,2,1.0,10,122.0,10,2021,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68229,-73.93172,125.0,30,14,0.94,2,90,9,1,1,1.0,9,266.0,9,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.69822,-73.93394,122.0,30,27,0.51,2,186,5,1,2,1.0,11,122.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.77789,-73.97678,325.0,30,5,0.22,1,263,2,2,2,1.0,10,242.0,10,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.74147,-74.00104,218.0,30,25,0.39,1,55,3,1,1,1.0,10,273.0,10,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.70293,-73.91412,65.0,30,1,0.22,56,246,1,1,1,2.0,8,122.0,8,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.6891,-73.93272,94.0,30,63,2.06,6,0,15,1,1,1.0,10,266.0,10,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.76849,-73.95022,80.0,30,15,0.23,1,344,5,1,1,1.0,10,183.0,10,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.6828,-73.90554,250.0,30,3,0.54,8,180,3,2,4,1.0,10,122.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.85496,-73.89972,45.0,30,8,0.43,3,90,7,1,2,1.0,10,94.0,10,2023,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40.7435087,-74.0032074,130.0,30,31,2.61,2,364,31,1,1,1.0,10,273.0,10,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.6718,-73.88605,100.0,30,56,2.2,2,362,19,1,2,1.0,10,130.0,10,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.76844965827605,-73.95567874361237,120.0,30,5,0.35,3,318,4,1,1,1.0,1,183.0,1,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.68699,-73.93295,185.0,30,118,1.47,1,136,17,2,2,1.0,9,266.0,9,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68565818436248,-73.97927488113822,200.0,31,2,0.37,1,320,2,1,1,1.0,8,224.0,8,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.70007,-73.92193,180.0,30,32,0.35,1,124,1,1,2,1.0,7,122.0,7,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68515,-73.91856,165.0,30,2,0.03,4,365,0,1,1,1.5,10,266.0,10,2018,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.69824,-73.93609,420.0,30,23,0.88,1,68,0,2,3,1.0,4,122.0,4,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.62766,-74.02223,96.0,3,55,1.65,1,143,20,1,1,1.0,12,118.0,12,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.691763699402486,-73.95411707108424,111.0,30,14,3.36,1,269,14,1,2,1.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.6663517,-73.8897997,109.0,30,34,2.56,1,89,30,1,1,1.0,9,130.0,9,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.69422119009646,-73.90932063000962,99.0,30,3,0.65,1,47,3,2,3,1.0,9,122.0,9,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.686103216413954,-73.94285640949306,180.0,3,227,1.93,1,336,36,1,2,1.0,12,266.0,12,2023,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
40.69025,-73.91424,130.0,30,83,1.7,4,344,28,2,3,1.0,11,122.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68147,-73.9131,120.0,2,1,1.0,2,175,1,1,1,1.0,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40.82696,-73.93974,60.0,30,25,0.44,1,0,0,1,1,1.0,11,150.0,11,2021,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40.694939,-73.948067,399.0,4,65,2.53,1,364,25,2,2,2.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.7995,-73.95923,62.0,30,3,0.1,9,365,2,1,1,2.0,9,242.0,9,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40.68614,-73.95319,110.0,30,2,0.06,1,34,0,3,3,2.0,8,266.0,8,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68595,-73.94887,95.0,30,75,0.99,1,88,1,1,2,1.0,3,266.0,3,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68816,-73.95831,170.0,30,8,1.3,1,273,8,2,2,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68425,-73.91547,124.0,30,107,1.93,1,129,9,2,2,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68742415308935,-73.91351802359968,176.0,5,20,2.6,1,220,20,2,2,1.0,12,122.0,12,2023,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40.68234,-73.91504,95.0,30,15,0.25,1,56,2,1,1,1.0,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.84862,-73.78813,361.0,30,1,0.02,1,87,0,5,4,3.5,8,173.0,8,2020,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.70704072750433,-74.01580996794436,10.0,30,8,0.64,1,129,7,0,1,1.0,11,220.0,11,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.68896,-73.91012,32.0,30,2,0.41,6,365,2,1,2,2.0,11,122.0,11,2023,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68808,-73.95321,104.0,30,8,0.36,2,273,4,1,2,1.0,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.6797098051798,-73.91337906219509,194.0,2,26,4.84,2,135,26,2,4,1.0,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.68638,-73.91371,221.0,30,127,2.15,6,90,16,3,3,1.0,11,122.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.724789,-73.9461541,260.0,31,1,0.08,713,124,0,2,2,1.0,12,240.0,12,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68216,-73.90549,260.0,30,1,0.08,2,365,0,2,5,1.0,12,122.0,12,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68732,-73.97888,147.0,30,25,0.27,1,10,2,1,1,1.0,12,244.0,12,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.76748,-73.90982,45.0,30,32,0.95,2,201,12,1,1,1.0,9,112.0,9,2023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68601933378367,-73.94500267086929,166.0,5,76,1.57,1,93,19,1,1,1.0,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.6812,-73.91958,225.0,30,2,0.38,1,365,2,2,2,2.5,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68884,-73.92043,212.0,30,1,0.13,10,365,1,1,1,1.0,5,122.0,5,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.5943,-73.79492,200.0,30,57,1.17,1,284,12,3,5,2.0,9,203.0,9,2023,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68895,-73.93567,41.0,30,1,0.18,11,364,1,1,1,1.0,7,266.0,7,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.78307560388947,-73.94989787465123,197.0,5,110,2.29,1,213,36,1,1,1.0,12,183.0,12,2023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40.68312,-73.94539,110.0,30,12,0.23,1,8,1,0,1,1.0,3,266.0,3,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.69287,-73.97108,110.0,30,232,1.44,2,339,0,1,1,1.0,9,244.0,9,2022,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.68392,-73.91642,201.0,3,3,3.0,1,176,3,2,1,1.0,1,266.0,1,2024,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.69014,-73.91605,299.0,30,55,3.29,1,180,37,3,5,1.0,1,122.0,1,2024,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68514080948837,-73.9470908463067,40.0,30,2,0.86,5,63,2,1,1,2.0,1,266.0,1,2024,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.7044383,-73.9228243,140.0,30,7,1.07,2,180,7,3,3,1.0,9,122.0,9,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
40.69080040146399,-73.93361601056867,190.0,1,1,1.0,3,246,1,3,5,2.5,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40.68333,-73.90827,38.0,30,8,0.41,12,180,4,1,1,1.5,6,122.0,6,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40.74743,-73.97567,156.0,30,29,0.28,1,364,3,1,1,1.0,7,292.0,7,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.69068,-73.94357,98.0,30,210,2.7,1,262,25,1,1,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.7858,-73.97286,200.0,30,169,1.81,1,365,2,0,1,1.0,11,242.0,11,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68529371666426,-73.92768083350654,215.0,30,5,1.22,2,262,5,1,1,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.78508,-73.95228,82.0,30,5,0.17,68,307,2,0,2,1.0,12,183.0,12,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.68739,-73.93734,187.0,30,29,1.75,1,365,17,2,3,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.78371,-73.97595,149.0,30,21,0.24,8,4,0,1,2,1.0,12,242.0,12,2020,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.69446,-73.94359,50.0,30,2,0.05,8,365,0,1,1,1.0,4,266.0,4,2022,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
40.683126523524834,-73.92281313183614,196.0,2,46,4.62,7,307,46,1,2,2.0,1,266.0,1,2024,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.69935,-73.94084,37.0,30,1,0.07,23,365,0,1,1,2.0,10,266.0,10,2022,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.69105,-73.92992,130.0,30,238,2.22,2,365,0,1,1,1.0,2,266.0,2,2020,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.6844,-73.95347,100.0,30,114,2.32,1,364,16,2,2,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.68555,-73.94464,145.0,2,34,2.41,2,85,32,1,1,1.0,1,266.0,1,2024,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.79888,-73.94248,175.0,3,1,1.0,1,360,1,3,4,2.0,12,145.0,12,2023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40.691,-73.95026,75.0,30,37,0.67,1,218,6,0,1,1.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.65376,-73.94161,46.0,30,17,0.26,4,336,3,1,1,2.0,1,125.0,1,2024,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.80048,-73.94388,364.0,30,69,0.98,1,331,2,2,3,1.0,7,145.0,7,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.78126,-73.95314,150.0,30,2,0.33,33,309,2,2,2,1.0,12,183.0,12,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.69531,-73.94403,60.0,30,13,0.27,8,0,0,1,1,1.0,9,266.0,9,2022,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
40.6849,-73.92093,83.0,30,41,2.32,5,363,19,1,1,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.6890167734174,-73.90724129899279,140.0,30,2,0.43,1,166,2,1,1,1.0,8,122.0,8,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.6998308,-73.9297248,65.0,30,4,0.28,1,147,0,2,1,1.0,1,122.0,1,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.7923,-73.97192,397.0,2,4,2.79,6,254,4,1,1,1.0,12,242.0,12,2023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40.79093612428819,-73.97425425143697,130.0,30,4,0.94,33,169,4,1,2,1.0,11,242.0,11,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.69071,-73.93739,200.0,30,295,2.88,2,365,38,3,5,2.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68210598937981,-73.91768087389043,150.0,30,5,0.47,1,365,5,2,2,1.0,9,266.0,9,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.7962,-73.96334,39.0,30,261,2.4,3,364,20,1,1,1.0,10,242.0,10,2023,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
40.68782,-73.93307,250.0,30,50,1.85,1,325,20,2,3,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.69355,-73.92269,256.0,30,22,0.83,1,180,0,1,2,1.0,8,122.0,8,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68957,-73.92968,112.0,30,46,0.65,1,90,0,0,1,1.0,7,266.0,7,2020,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.68224777773829,-73.94313902556569,200.0,30,2,0.3,1,364,2,1,1,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68694,-73.97032,160.0,7,11,0.14,2,2,3,1,2,1.0,8,244.0,8,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40.78695,-73.97413,163.0,30,9,0.17,8,365,3,1,2,1.0,5,242.0,5,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.68989820002746,-73.93997336444612,238.0,3,9,4.91,2,249,9,2,2,1.0,1,266.0,1,2024,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40.6691,-73.94238,165.0,1,6,2.22,3,318,6,1,1,1.0,1,168.0,1,2024,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40.69401,-73.94759,129.0,2,91,4.12,1,175,47,0,1,1.0,12,266.0,12,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.71342,-73.94438,250.0,30,8,0.38,1,0,1,2,2,1.0,7,185.0,7,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.69022,-73.90904,50.0,30,5,0.21,6,309,1,1,1,2.0,8,122.0,8,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.72756,-73.72987,99.0,30,82,3.99,1,1,32,1,1,1.0,9,126.0,9,2023,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.69098,-73.93606,176.0,30,59,2.77,8,169,23,1,2,1.0,8,266.0,8,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.693746835904975,-73.94429708603812,200.0,30,22,2.62,2,180,22,3,3,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68504,-73.92388,175.0,30,3,0.23,1,167,2,1,1,1.0,7,266.0,7,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.65836,-73.95073,145.0,30,53,2.89,2,101,33,3,3,2.0,12,144.0,12,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68721,-73.92617,149.0,30,99,1.58,1,365,22,2,4,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.6913,-73.92603,125.0,30,97,1.76,1,365,21,2,3,1.0,10,266.0,10,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.6980922688655,-73.94146223924994,250.0,30,3,0.52,1,57,3,2,1,1.0,8,266.0,8,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.765440434599206,-73.97650751207166,313.0,1,1,0.22,16,362,1,1,1,1.0,8,288.0,8,2023,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.72334,-73.98159,105.0,30,1,0.14,3,280,1,1,1,1.0,6,244.0,6,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.6899749,-73.92120600000001,111.0,30,55,3.73,1,365,45,1,2,1.0,12,122.0,12,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.655029,-73.740509,325.0,30,13,0.65,1,178,0,2,2,2.0,12,183.0,12,2022,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40.69048,-73.94247,46.0,30,2,0.1,7,365,1,1,1,1.0,3,266.0,3,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.76154,-73.77384,90.0,30,98,3.62,1,178,35,1,1,1.0,11,146.0,11,2023,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68472059125479,-73.76668207340056,314.0,30,5,0.69,1,90,5,3,6,1.0,8,127.0,8,2023,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40.68025,-73.9187,85.0,30,18,0.55,1,148,8,1,1,1.0,9,266.0,9,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.74018099475217,-73.98971916845828,200.0,30,1,0.86,1,228,1,2,2,2.0,12,333.0,12,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.80245,-73.96519,480.0,4,2,2.0,21,231,2,4,4,2.0,1,242.0,1,2024,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.79745782399842,-73.94085427212696,243.0,2,125,3.59,1,180,41,2,3,1.0,12,145.0,12,2023,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40.68446,-73.95535,120.0,30,133,2.0,1,178,25,2,2,1.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.68373,-73.93885,320.0,30,93,1.09,1,180,7,3,4,1.0,9,266.0,9,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.76282,-73.86856,73.0,30,84,1.44,3,89,9,2,4,1.0,8,141.0,8,2023,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.68228664238068,-73.91924945307677,300.0,30,2,0.39,3,338,2,2,3,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.81345,-73.94956,299.0,30,1,0.08,1,0,0,2,2,2.0,1,150.0,1,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68094,-73.9584,108.0,30,7,0.22,1,172,0,1,1,1.0,5,266.0,5,2022,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.68413,-73.94266,143.0,3,286,2.43,1,283,16,1,1,1.0,12,266.0,12,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40.68576,-73.95235,60.0,30,27,0.3,1,118,6,1,1,2.0,12,266.0,12,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.76334375761585,-73.9753144767047,325.0,7,3,0.71,16,364,3,1,1,1.0,1,288.0,1,2024,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40.68408570326341,-73.94157690456281,239.0,30,11,1.21,7,365,11,2,3,1.0,12,266.0,12,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.69418,-73.93352,280.0,30,48,3.19,1,91,34,2,2,1.0,11,266.0,11,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.70704,-74.01654,108.0,30,1,0.08,1,75,0,1,1,1.0,12,220.0,12,2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.68069,-73.91034,121.0,30,6,0.07,2,365,0,1,2,1.0,1,266.0,1,2020,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68807,-73.91902,118.0,30,2,0.15,1,131,0,1,1,1.0,12,122.0,12,2022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.69333028306651,-73.94688250553925,337.0,2,25,3.05,1,155,25,1,3,1.0,11,266.0,11,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40.68164,-73.90395,299.0,30,2,0.29,8,89,2,3,3,1.0,6,122.0,6,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.75949,-73.95936,110.0,30,7,0.32,37,276,5,2,2,1.0,12,183.0,12,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.68753,-73.91335,90.0,30,92,1.3,6,90,14,1,1,1.0,10,122.0,10,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.691574,-73.908531,89.0,30,11,0.53,2,178,5,1,1,1.0,8,122.0,8,2023,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40.75669684344613,-73.96524631725721,200.0,30,20,3.02,2,90,20,0,1,1.0,12,288.0,12,2023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.68275,-73.91218,38.0,30,4,0.2,12,340,2,1,1,1.0,6,266.0,6,2023,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
